16/08/2019 15:00,"b""@uhohLoreo @chloehulett I get what you're saying, but also a lot of her money comes from promotions with brands, sp\xe2\x80\xa6 https://t.co/tjis8kxvvs""","""@uhohLoreo @chloehulett I get what you're saying, but also a lot of her money comes from promotions with brands, sp\xe2\x80\xa6 https://t.co/tjis8kxvvs"""
16/08/2019 15:00,b'The past few days at Amazon have been a Dream! Can\xe2\x80\x99t wait to pick up the Grandkids and tell them all about my great\xe2\x80\xa6 https://t.co/RJtm0s7Xy2','The past few days at Amazon have been a Dream! Can\xe2\x80\x99t wait to pick up the Grandkids and tell them all about my great\xe2\x80\xa6 https://t.co/RJtm0s7Xy2'
16/08/2019 15:00,b'@seanCduregger Amazon Warehouse: We\xe2\x80\x99re gonna need a bigger box..','@seanCduregger Amazon Warehouse: We\xe2\x80\x99re gonna need a bigger box..'
16/08/2019 15:00,"b""They've been captured! And our hero knows multiple dialects indigenous to the Amazon but only has to use Portugese. What a relief!""","""They've been captured! And our hero knows multiple dialects indigenous to the Amazon but only has to use Portugese. What a relief!"""
16/08/2019 15:00,b'once i buy this posture corrector on amazon it\xe2\x80\x99s over for yall','once i buy this posture corrector on amazon it\xe2\x80\x99s over for yall'
16/08/2019 15:00,b'@HRC @amazon @JeffBezos Next they will give an award to Carrie Lam for doing such a good job in Hong Kong','@HRC @amazon @JeffBezos Next they will give an award to Carrie Lam for doing such a good job in Hong Kong'
16/08/2019 15:00,b'Your crush is working a completely normal shift at amazon and loves their life working at amazon and is having so m\xe2\x80\xa6 https://t.co/Upqe5k5ERY','Your crush is working a completely normal shift at amazon and loves their life working at amazon and is having so m\xe2\x80\xa6 https://t.co/Upqe5k5ERY'
16/08/2019 15:00,"b""Lately (especially after reminder during recent Dem. prez debates about years @amazon paid no taxes,&amp; the co.'s. co\xe2\x80\xa6 https://t.co/OD0O45IVmt""","""Lately (especially after reminder during recent Dem. prez debates about years @amazon paid no taxes,&amp; the co.'s. co\xe2\x80\xa6 https://t.co/OD0O45IVmt"""
16/08/2019 15:00,b'@PeterMacNicol1 They\xe2\x80\x99re going for $42-$75 used. I found mine for $18 used on Amazon. What can I say. I\xe2\x80\x99m frugal. (Intelligently cheap)','@PeterMacNicol1 They\xe2\x80\x99re going for $42-$75 used. I found mine for $18 used on Amazon. What can I say. I\xe2\x80\x99m frugal. (Intelligently cheap)'
16/08/2019 15:00,b'@AmazonHelp Amazon support for social media? why even have this? Why did I just waste over an hour online with Amaz\xe2\x80\xa6 https://t.co/Ownu1CMJsq','@AmazonHelp Amazon support for social media? why even have this? Why did I just waste over an hour online with Amaz\xe2\x80\xa6 https://t.co/Ownu1CMJsq'
16/08/2019 15:00,b'Does anyine know why when I click a list for Amazon Teacher Gifting it goes to UhOH?? Been happening all day.\xe2\x80\xa6 https://t.co/eVUwVczNYa','Does anyine know why when I click a list for Amazon Teacher Gifting it goes to UhOH?? Been happening all day.\xe2\x80\xa6 https://t.co/eVUwVczNYa'
16/08/2019 15:00,b'#TakeUsHome Leeds Utd documentary amazon prime bringing back all the raw emotions of last year. Still a great watch\xe2\x80\xa6 https://t.co/jkvxaHpbxr','#TakeUsHome Leeds Utd documentary amazon prime bringing back all the raw emotions of last year. Still a great watch\xe2\x80\xa6 https://t.co/jkvxaHpbxr'
16/08/2019 15:00,b'I haven\xe2\x80\x99t been on amazon in weeks. Im always on there.','I haven\xe2\x80\x99t been on amazon in weeks. Im always on there.'
16/08/2019 15:00,"b""I was given an Amazon giftcard &amp; I didn't know how much was on it so I loaded it expecting like 15 bucks and there\xe2\x80\xa6 https://t.co/XPwJRJuaQe""","""I was given an Amazon giftcard &amp; I didn't know how much was on it so I loaded it expecting like 15 bucks and there\xe2\x80\xa6 https://t.co/XPwJRJuaQe"""
16/08/2019 18:00,"b'I\'ve decided to just start calling trad pub ""vanity publishing."" \n\nGetting into bookstores is a vanity. It doesn\'t\xe2\x80\xa6 https://t.co/D3TGi6tCqV'","'I\'ve decided to just start calling trad pub ""vanity publishing."" \n\nGetting into bookstores is a vanity. It doesn\'t\xe2\x80\xa6 https://t.co/D3TGi6tCqV'"
16/08/2019 18:00,"b""the amazon bots are so wild like is anyone that hype abt picking and packing lmao it's one of my few skills tho, i really excel at it \xf0\x9f\x92\x81\xf0\x9f\x8f\xbb""","""the amazon bots are so wild like is anyone that hype abt picking and packing lmao it's one of my few skills tho, i really excel at it \xf0\x9f\x92\x81\xf0\x9f\x8f\xbb"""
16/08/2019 18:00,b'@Artemis_Amazon Throw in that they should never go back to Jason\xe2\x80\x99s previous look!','@Artemis_Amazon Throw in that they should never go back to Jason\xe2\x80\x99s previous look!'
16/08/2019 18:00,b'It takes a lot of privilege to shit on Amazon Prime users while knowing nothing about them. As a fam we get a lot o\xe2\x80\xa6 https://t.co/bk4z34x7d8','It takes a lot of privilege to shit on Amazon Prime users while knowing nothing about them. As a fam we get a lot o\xe2\x80\xa6 https://t.co/bk4z34x7d8'
16/08/2019 18:00,b'@_abhayshah We all have our white whale. Amazon is mine.','@_abhayshah We all have our white whale. Amazon is mine.'
16/08/2019 18:00,b'@MesaSean Bro I live in Brooklyn and fully understand.  Just order parts off amazon or newegg.  After all my parts\xe2\x80\xa6 https://t.co/PT9mxP0dQ2','@MesaSean Bro I live in Brooklyn and fully understand.  Just order parts off amazon or newegg.  After all my parts\xe2\x80\xa6 https://t.co/PT9mxP0dQ2'
16/08/2019 18:00,b'@lose_my_mood I\xe2\x80\x99m really about to change my amazon password','@lose_my_mood I\xe2\x80\x99m really about to change my amazon password'
16/08/2019 18:00,"b'@quill18 \nI cannot tell you how good #Babylon5 really is! You are right, it was Extremely hard to watch before. App\xe2\x80\xa6 https://t.co/gOzzwqZ6yt'","'@quill18 \nI cannot tell you how good #Babylon5 really is! You are right, it was Extremely hard to watch before. App\xe2\x80\xa6 https://t.co/gOzzwqZ6yt'"
16/08/2019 18:00,"b""@TheLDPage @HasBezosDecided Not that I'm trying to defend him.\n\nJeff Bezos' value isn't necessarily fluid capital(m\xe2\x80\xa6 https://t.co/b5Mq9cwl8L""","""@TheLDPage @HasBezosDecided Not that I'm trying to defend him.\n\nJeff Bezos' value isn't necessarily fluid capital(m\xe2\x80\xa6 https://t.co/b5Mq9cwl8L"""
16/08/2019 18:00,"b'@mgrant76308 So often hear of the human resource violations committed by Amazon, but nothing ever seems to be done\xe2\x80\xa6 https://t.co/m1F947uXFE'","'@mgrant76308 So often hear of the human resource violations committed by Amazon, but nothing ever seems to be done\xe2\x80\xa6 https://t.co/m1F947uXFE'"
16/08/2019 18:00,b'@Artemis_Amazon LIFE\nHACK','@Artemis_Amazon LIFE\nHACK'
16/08/2019 18:00,"b'@Andersson_Greg @zombivish Yeah, you can order it on Amazon'","'@Andersson_Greg @zombivish Yeah, you can order it on Amazon'"
16/08/2019 18:00,b'You could win 1 of 3 $500 Amazon Gift Cards! Enter now and share on social for a bonus entry when a friend enters.\xe2\x80\xa6 https://t.co/NQU0AZWNe7','You could win 1 of 3 $500 Amazon Gift Cards! Enter now and share on social for a bonus entry when a friend enters.\xe2\x80\xa6 https://t.co/NQU0AZWNe7'
16/08/2019 18:00,b'Finished watching #TheBoys on Amazon prime. Pretty damn good. I give it xhojins stamp of approval. They crafted a i\xe2\x80\xa6 https://t.co/LjxKdb3dhr','Finished watching #TheBoys on Amazon prime. Pretty damn good. I give it xhojins stamp of approval. They crafted a i\xe2\x80\xa6 https://t.co/LjxKdb3dhr'
16/08/2019 18:00,b'1 new repository created in Amazon Web Services\n- 1 sagemaker-pytorch-serving-container\n #GitHub #OpenSource #aws','1 new repository created in Amazon Web Services\n- 1 sagemaker-pytorch-serving-container\n #GitHub #OpenSource #aws'
16/08/2019 18:00,b'You could win 1 of 3 $500 Amazon Gift Cards! Enter now and share on social for a bonus entry when a friend enters.\xe2\x80\xa6 https://t.co/YED4CZZM9T','You could win 1 of 3 $500 Amazon Gift Cards! Enter now and share on social for a bonus entry when a friend enters.\xe2\x80\xa6 https://t.co/YED4CZZM9T'
16/08/2019 18:00,b'@ab_matty @Krologue @JohnMcDonald67 @AndrewYang That\xe2\x80\x99s up to Amazon. Eating 10% wouldn\xe2\x80\x99t be horrible for them since\xe2\x80\xa6 https://t.co/wlu5wyYZeA','@ab_matty @Krologue @JohnMcDonald67 @AndrewYang That\xe2\x80\x99s up to Amazon. Eating 10% wouldn\xe2\x80\x99t be horrible for them since\xe2\x80\xa6 https://t.co/wlu5wyYZeA'
16/08/2019 18:00,b'@helene_wpli @VisualCap @SpirosMargaris @GersonRolim @jblefevre60 @TheRudinGroup @Xbond49 @thepsironi @YuHelenYu\xe2\x80\xa6 https://t.co/O15yieu3vy','@helene_wpli @VisualCap @SpirosMargaris @GersonRolim @jblefevre60 @TheRudinGroup @Xbond49 @thepsironi @YuHelenYu\xe2\x80\xa6 https://t.co/O15yieu3vy'
16/08/2019 18:00,b'@dontnowhy3 A show on Amazon prime about not so honest super heroes.','@dontnowhy3 A show on Amazon prime about not so honest super heroes.'
16/08/2019 18:00,b'@_She_Pretty @amazon what kinda of headphones','@_She_Pretty @amazon what kinda of headphones'
16/08/2019 21:00,b'@Cryptomemz @tweetsbyrocket @yobelprize @amazon @AndrewYang Walmart does the same thing','@Cryptomemz @tweetsbyrocket @yobelprize @amazon @AndrewYang Walmart does the same thing'
16/08/2019 21:00,b'i hope some day evil companies like disney and amazon go bankrupt. i can dream','i hope some day evil companies like disney and amazon go bankrupt. i can dream'
16/08/2019 21:00,"b'@its_luna_04 I will but if its Amazon.,pleasse sell,on Amazon'","'@its_luna_04 I will but if its Amazon.,pleasse sell,on Amazon'"
16/08/2019 21:00,b'@_WWjayD A WHOLE ASS FOOT MASSAGER....from Amazon I believe \xf0\x9f\x98\x82','@_WWjayD A WHOLE ASS FOOT MASSAGER....from Amazon I believe \xf0\x9f\x98\x82'
16/08/2019 21:00,b'@Terry_Hussey Door locks!  And the fact I bought a cheap one on Amazon. $25','@Terry_Hussey Door locks!  And the fact I bought a cheap one on Amazon. $25'
16/08/2019 21:00,"b""@WhiteHouse @realDonaldTrump These aren't mutually exclusive concepts. Btw our modern country has always been a pow\xe2\x80\xa6 https://t.co/NTb9h76eWd""","""@WhiteHouse @realDonaldTrump These aren't mutually exclusive concepts. Btw our modern country has always been a pow\xe2\x80\xa6 https://t.co/NTb9h76eWd"""
16/08/2019 21:00,b'To the cute guy that came for the amazon return please come back I\xe2\x80\x99m in love with you','To the cute guy that came for the amazon return please come back I\xe2\x80\x99m in love with you'
16/08/2019 21:00,b'@MetaSwordzGuy I got the imac tho remember its basically impossible for me to do anything with the motherboard or a\xe2\x80\xa6 https://t.co/F3BvgcbOGO','@MetaSwordzGuy I got the imac tho remember its basically impossible for me to do anything with the motherboard or a\xe2\x80\xa6 https://t.co/F3BvgcbOGO'
16/08/2019 21:00,b'@McYangin @TheCryptoPapa @AndrewYang Alexa like the Amazon Device?','@McYangin @TheCryptoPapa @AndrewYang Alexa like the Amazon Device?'
16/08/2019 21:00,"b""@gravislizard Capitalism isn't dead, it just moved to Amazon.""","""@gravislizard Capitalism isn't dead, it just moved to Amazon."""
16/08/2019 21:00,b'I just entered to win a $50 Amazon gift card at @Poppysweeps - you can too:  https://t.co/oUlHtSpKBu','I just entered to win a $50 Amazon gift card at @Poppysweeps - you can too:  https://t.co/oUlHtSpKBu'
16/08/2019 21:00,"b""@SpiderManMovie @amazon Holy shit...already getting ready for home releases and i keep forgetting it's in theaters.""","""@SpiderManMovie @amazon Holy shit...already getting ready for home releases and i keep forgetting it's in theaters."""
16/08/2019 21:00,b'@morganvale_ amazon prime!!','@morganvale_ amazon prime!!'
16/08/2019 21:00,"b'Creator: Don\xe2\x80\x99t send us story ideas because we can\xe2\x80\x99t use them.\n\nMe, sending story ideas of Artemis dying to Scott Lo\xe2\x80\xa6 https://t.co/77MC5deFo8'","'Creator: Don\xe2\x80\x99t send us story ideas because we can\xe2\x80\x99t use them.\n\nMe, sending story ideas of Artemis dying to Scott Lo\xe2\x80\xa6 https://t.co/77MC5deFo8'"
16/08/2019 21:00,"b""@SixtraOfficial This is wonderful to hear! I'd love it if you left a review on Amazon or Goodreads if you have a moment \xe2\x9d\xa4\xef\xb8\x8f""","""@SixtraOfficial This is wonderful to hear! I'd love it if you left a review on Amazon or Goodreads if you have a moment \xe2\x9d\xa4\xef\xb8\x8f"""
16/08/2019 21:00,b'@WGladstone @Shudder Try to quit Amazon. You have to call those fuckers','@WGladstone @Shudder Try to quit Amazon. You have to call those fuckers'
16/08/2019 21:00,"b'@amazon hi!! If someone purchases an item from our wishlist, and there\xe2\x80\x99s no note inside the packaging... is there a\xe2\x80\xa6 https://t.co/mS3J01GmvP'","'@amazon hi!! If someone purchases an item from our wishlist, and there\xe2\x80\x99s no note inside the packaging... is there a\xe2\x80\xa6 https://t.co/mS3J01GmvP'"
16/08/2019 21:00,b'@ArchiGoodhead @Cvamped Thank you for this recommendation. I have it on Amazon Prime and am starting it right now.\xe2\x80\xa6 https://t.co/1q6pyp5VRD','@ArchiGoodhead @Cvamped Thank you for this recommendation. I have it on Amazon Prime and am starting it right now.\xe2\x80\xa6 https://t.co/1q6pyp5VRD'
16/08/2019 21:00,b'@QuinnyPig Have you spoken to Amazon about getting a handle on their AWS bill? Lots of opportunity going on there.\xe2\x80\xa6 https://t.co/1IFyEMPSgr','@QuinnyPig Have you spoken to Amazon about getting a handle on their AWS bill? Lots of opportunity going on there.\xe2\x80\xa6 https://t.co/1IFyEMPSgr'
16/08/2019 21:00,"b'I read one-star amazon reviews of Paul Thomas Anderson\'s ""The Master"" for fun. I\'m a freak\xf0\x9f\xa4\xb8\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'","'I read one-star amazon reviews of Paul Thomas Anderson\'s ""The Master"" for fun. I\'m a freak\xf0\x9f\xa4\xb8\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
17/08/2019 00:00,"b'Today I ordered a chicken, and an egg, on Amazon. \n\nI\xe2\x80\x99ll keep you posted.'","'Today I ordered a chicken, and an egg, on Amazon. \n\nI\xe2\x80\x99ll keep you posted.'"
17/08/2019 00:00,b'In need of someone that uses amazon to order items please dm me @baddoleesa @nitetymz','In need of someone that uses amazon to order items please dm me @baddoleesa @nitetymz'
17/08/2019 00:00,b'@_foreverdej wats wrong w amazon?','@_foreverdej wats wrong w amazon?'
17/08/2019 00:00,b'@MickeyHepner How many belong to Amazon?','@MickeyHepner How many belong to Amazon?'
17/08/2019 00:00,b'@anduril19 .Not sure about iTunes but definitely available. Check amazon. The great @johnnyheller did the honors. You\xe2\x80\x99re in for a treat.','@anduril19 .Not sure about iTunes but definitely available. Check amazon. The great @johnnyheller did the honors. You\xe2\x80\x99re in for a treat.'
17/08/2019 00:00,b'@rusty_pharris The Sun comes up in the South &amp; Sets in the East.\n\nThe Rain Does not fall down from the Sky.\n\nTrump\xe2\x80\xa6 https://t.co/p24YZS1s9f','@rusty_pharris The Sun comes up in the South &amp; Sets in the East.\n\nThe Rain Does not fall down from the Sky.\n\nTrump\xe2\x80\xa6 https://t.co/p24YZS1s9f'
17/08/2019 00:00,b'@kathyhen_ @ChabotSpace These are neat!\n\nWhat are these called! I hope Amazon carries them!','@kathyhen_ @ChabotSpace These are neat!\n\nWhat are these called! I hope Amazon carries them!'
17/08/2019 00:00,"b'@hbwx @amazon @Kohls I did the same a while back and it was very painless, in and out in less than 5 minutes'","'@hbwx @amazon @Kohls I did the same a while back and it was very painless, in and out in less than 5 minutes'"
17/08/2019 00:00,b'someone please come visit me at work and DO NOT bring an amazon package','someone please come visit me at work and DO NOT bring an amazon package'
17/08/2019 00:00,b'@JaredOfLondon My wife ordered something on amazon so we got a 30 day prine trial. Watching it all over again. \n\nTh\xe2\x80\xa6 https://t.co/b38XcqFaWV','@JaredOfLondon My wife ordered something on amazon so we got a 30 day prine trial. Watching it all over again. \n\nTh\xe2\x80\xa6 https://t.co/b38XcqFaWV'
17/08/2019 00:00,"b""@juliescott36 @MJ_JustSayin That's cool. I didn't know you could watch it from there. I thought you had to have Amazon prime.""","""@juliescott36 @MJ_JustSayin That's cool. I didn't know you could watch it from there. I thought you had to have Amazon prime."""
17/08/2019 00:00,"b'$100 Amazon gift card for sale, hmu if you serious'","'$100 Amazon gift card for sale, hmu if you serious'"
17/08/2019 00:00,"b""@tokyo_vamp Exactly. It's a true insult to your enemies for them to know they just got murked by someone wearing a skull mask from Amazon""","""@tokyo_vamp Exactly. It's a true insult to your enemies for them to know they just got murked by someone wearing a skull mask from Amazon"""
17/08/2019 00:00,b'Need a queen size mattress for Aaron\xe2\x80\x99s apartment in iowa city. Have a frame if needed. What the best solution? Order from amazon? Costco?','Need a queen size mattress for Aaron\xe2\x80\x99s apartment in iowa city. Have a frame if needed. What the best solution? Order from amazon? Costco?'
17/08/2019 00:00,b'@rulesObeyer Can we make _____ Amazon FC ambassador a meme','@rulesObeyer Can we make _____ Amazon FC ambassador a meme'
17/08/2019 00:00,b'@KyannaRowe @ReneeHindmarch can u buy me \xc2\xa325 Amazon gift card tomorrow please','@KyannaRowe @ReneeHindmarch can u buy me \xc2\xa325 Amazon gift card tomorrow please'
17/08/2019 00:00,b'@satheesh_r01 @slickdeals Chat me up on whatsapp I wanna buy Amazon card \n+1 (234)-348-3980','@satheesh_r01 @slickdeals Chat me up on whatsapp I wanna buy Amazon card \n+1 (234)-348-3980'
17/08/2019 00:00,"b""@dad_doggie @WMUR9 @realDonaldTrump No sir. It's a value added tax. Every Amazon purchase,  every Google search, th\xe2\x80\xa6 https://t.co/A9Ya0mr7Ng""","""@dad_doggie @WMUR9 @realDonaldTrump No sir. It's a value added tax. Every Amazon purchase,  every Google search, th\xe2\x80\xa6 https://t.co/A9Ya0mr7Ng"""
17/08/2019 00:00,b'@amazon YOUR ONLINE CUSTOMER SUPPORT IS SO GOOD I LOVE YOU.','@amazon YOUR ONLINE CUSTOMER SUPPORT IS SO GOOD I LOVE YOU.'
17/08/2019 00:00,"b'@thedameupstairs When my VCRs would act up in these way, I used to use a CBS head cleaner. I have not used one in a\xe2\x80\xa6 https://t.co/JrI1xbQlw5'","'@thedameupstairs When my VCRs would act up in these way, I used to use a CBS head cleaner. I have not used one in a\xe2\x80\xa6 https://t.co/JrI1xbQlw5'"
17/08/2019 03:00,b'I got so much stuff in my Amazon cart for our new home lol that\xe2\x80\x99s all I do all day is shop on Amazon. \xf0\x9f\xa5\xb4','I got so much stuff in my Amazon cart for our new home lol that\xe2\x80\x99s all I do all day is shop on Amazon. \xf0\x9f\xa5\xb4'
17/08/2019 03:00,b'@Laney_uwu_ Btw there\xe2\x80\x99s three versions of book covers. I\xe2\x80\x99m getting the night version but there\xe2\x80\x99s also a day version\xe2\x80\xa6 https://t.co/RwsQSYsVjL','@Laney_uwu_ Btw there\xe2\x80\x99s three versions of book covers. I\xe2\x80\x99m getting the night version but there\xe2\x80\x99s also a day version\xe2\x80\xa6 https://t.co/RwsQSYsVjL'
17/08/2019 03:00,b'Lovely #CatsOfTwitter is there any way I can be lazy under the guise of helping others by getting you to post a lin\xe2\x80\xa6 https://t.co/a48oTAJj1L','Lovely #CatsOfTwitter is there any way I can be lazy under the guise of helping others by getting you to post a lin\xe2\x80\xa6 https://t.co/a48oTAJj1L'
17/08/2019 03:00,"b""@spencerwriter I've read Celeste's new book completely free on Amazon. \nEven though I do congratulate her intention\xe2\x80\xa6 https://t.co/S9Vu7RKI1A""","""@spencerwriter I've read Celeste's new book completely free on Amazon. \nEven though I do congratulate her intention\xe2\x80\xa6 https://t.co/S9Vu7RKI1A"""
17/08/2019 03:00,b'@AmazonHelp The app says my package was delivered by Amazon.','@AmazonHelp The app says my package was delivered by Amazon.'
17/08/2019 03:00,"b'@ChungKeePanda You order them on Amazon, so yeah :)'","'@ChungKeePanda You order them on Amazon, so yeah :)'"
17/08/2019 03:00,b'@IntrepidMarketr Hey chat me up on whatsapp I wanna buy Amazon card \n+1 (234)-348-3980','@IntrepidMarketr Hey chat me up on whatsapp I wanna buy Amazon card \n+1 (234)-348-3980'
17/08/2019 03:00,b'@UPSHelp 2 lost packages in 3 days. I hope @amazon finds a better carrier','@UPSHelp 2 lost packages in 3 days. I hope @amazon finds a better carrier'
17/08/2019 03:00,b'I stayed in today so that I wouldn\xe2\x80\x99t spend money on random stuff.... amazon still got me \xf0\x9f\x98\xab','I stayed in today so that I wouldn\xe2\x80\x99t spend money on random stuff.... amazon still got me \xf0\x9f\x98\xab'
17/08/2019 03:00,b'@jhackett__ @amazon Another Derby fan who follows @LUFC news more closely than @dcfcofficial. Brentford next lad. A\xe2\x80\xa6 https://t.co/twTKDsHGv0','@jhackett__ @amazon Another Derby fan who follows @LUFC news more closely than @dcfcofficial. Brentford next lad. A\xe2\x80\xa6 https://t.co/twTKDsHGv0'
17/08/2019 03:00,b'@EastCarolina Take advantage of that Amazon \xe2\x80\xbc\xef\xb8\x8f','@EastCarolina Take advantage of that Amazon \xe2\x80\xbc\xef\xb8\x8f'
17/08/2019 03:00,"b'@eviiscerated @violentbreedx You can get a $250 home laser kit from Amazon thats 85% as good as the pro shit, and y\xe2\x80\xa6 https://t.co/urxCmRd7aI'","'@eviiscerated @violentbreedx You can get a $250 home laser kit from Amazon thats 85% as good as the pro shit, and y\xe2\x80\xa6 https://t.co/urxCmRd7aI'"
